ip,cn,id,name,country,dns,port_forward,protocol,offline
84.239.42.1,kiev408,ua,Ukraine,UA,ua.privacy.network,True,meta,False
84.239.42.8,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpntcp,False
84.239.42.30,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpnudp,False
84.239.42.27,kiev408,ua,Ukraine,UA,ua.privacy.network,True,wg,False
154.6.90.146,oklahoma401,us_oklahoma-pf,US Oklahoma,US,us-oklahoma-pf.privacy.network,False,ikev2,False
154.6.90.130,oklahoma401,us_oklahoma-pf,US Oklahoma,US,us-oklahoma-pf.privacy.network,False,meta,False
154.6.90.145,oklahoma401,us_oklahoma-pf,US Oklahoma,US,us-oklahoma-pf.privacy.network,False,ovpntcp,False
154.6.90.155,oklahoma401,us_oklahoma-pf,US Oklahoma,US,us-oklahoma-pf.privacy.network,False,ovpnudp,False
154.6.90.155,oklahoma401,us_oklahoma-pf,US Oklahoma,US,us-oklahoma-pf.privacy.network,False,wg,False
173.239.226.174,lasvegas426,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ikev2,False
173.239.226.129,lasvegas426,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,meta,False
173.239.226.180,lasvegas426,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ovpntcp,False
143.244.48.129,lasvegas426,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ovpnudp,False
173.239.226.141,lasvegas426,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,wg,False
154.6.91.152,northdakota401,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ikev2,False
154.6.91.130,northdakota401,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,meta,False
154.6.91.145,northdakota401,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpntcp,False
154.6.91.134,northdakota401,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpnudp,False
154.6.91.136,northdakota401,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,wg,False
191.96.227.70,newyork442,us_new_york_city,US New York,US,us-newyorkcity.privacy.network,False,ikev2,False
191.96.227.3,newyork442,us_new_york_city,US New York,US,us-newyorkcity.privacy.network,False,meta,False
191.96.227.79,newyork442,us_new_york_city,US New York,US,us-newyorkcity.privacy.network,False,ovpntcp,False
191.96.227.50,newyork442,us_new_york_city,US New York,US,us-newyorkcity.privacy.network,False,ovpnudp,False
191.96.227.52,newyork442,us_new_york_city,US New York,US,us-newyorkcity.privacy.network,False,wg,False
154.6.91.10,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ikev2,False
154.6.91.2,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,meta,False
154.6.91.23,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ovpntcp,False
154.6.91.27,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ovpnudp,False
154.6.91.18,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,wg,False
192.142.226.154,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ikev2,False
192.142.226.142,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,meta,False
192.142.226.145,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpntcp,False
192.142.226.143,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpnudp,False
192.142.226.150,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,wg,False
102.129.252.131,siliconvalley410,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ikev2,False
102.129.252.97,siliconvalley410,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,meta,False
102.129.252.142,siliconvalley410,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpntcp,False
102.129.252.110,siliconvalley410,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpnudp,False
102.129.252.102,siliconvalley410,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,wg,False
179.61.228.52,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ikev2,False
43.250.205.57,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,meta,False
179.61.228.40,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpntcp,False
179.61.228.41,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpnudp,False
179.61.228.61,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,wg,False
156.146.39.52,dallas426,us_south_west,US Texas,US,us-texas.privacy.network,False,ikev2,False
156.146.39.31,dallas426,us_south_west,US Texas,US,us-texas.privacy.network,False,meta,False
156.146.39.33,dallas426,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpntcp,False
156.146.39.52,dallas426,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpnudp,False
156.146.39.45,dallas426,us_south_west,US Texas,US,us-texas.privacy.network,False,wg,False
45.133.193.38,reykjavik401,is,Iceland,IS,is.privacy.network,True,ikev2,False
45.133.193.34,reykjavik401,is,Iceland,IS,is.privacy.network,True,meta,False
45.133.193.46,reykjavik401,is,Iceland,IS,is.privacy.network,True,ovpntcp,False
45.133.193.44,reykjavik401,is,Iceland,IS,is.privacy.network,True,ovpnudp,False
45.133.193.42,reykjavik401,is,Iceland,IS,is.privacy.network,True,wg,False
154.6.12.150,maine401,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ikev2,False
154.6.12.130,maine401,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,meta,False
154.6.12.145,maine401,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ovpntcp,False
154.6.12.144,maine401,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ovpnudp,False
154.6.12.142,maine401,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,wg,False
154.6.85.146,iowa401,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ikev2,False
154.6.85.130,iowa401,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,meta,False
154.6.85.132,iowa401,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ovpntcp,False
154.6.85.142,iowa401,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ovpnudp,False
154.6.85.147,iowa401,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,wg,False
191.101.31.45,paris412,france,France,FR,france.privacy.network,True,ikev2,False
191.101.31.3,paris412,france,France,FR,france.privacy.network,True,meta,False
191.101.31.48,paris412,france,France,FR,france.privacy.network,True,ovpntcp,False
191.101.31.64,paris412,france,France,FR,france.privacy.network,True,ovpnudp,False
191.101.31.69,paris412,france,France,FR,france.privacy.network,True,wg,False
154.6.80.16,alabama401,us_alabama-pf,US Alabama,US,us-alabama-pf.privacy.network,False,ikev2,False
154.6.80.2,alabama401,us_alabama-pf,US Alabama,US,us-alabama-pf.privacy.network,False,meta,False
154.6.80.8,alabama401,us_alabama-pf,US Alabama,US,us-alabama-pf.privacy.network,False,ovpntcp,False
154.6.80.8,alabama401,us_alabama-pf,US Alabama,US,us-alabama-pf.privacy.network,False,ovpnudp,False
154.6.80.7,alabama401,us_alabama-pf,US Alabama,US,us-alabama-pf.privacy.network,False,wg,False
184.170.241.91,phoenix407,us3,US West,US,us3.privacy.network,False,ikev2,False
184.170.241.66,phoenix407,us3,US West,US,us3.privacy.network,False,meta,False
184.170.241.91,phoenix407,us3,US West,US,us3.privacy.network,False,ovpntcp,False
184.170.241.89,phoenix407,us3,US West,US,us3.privacy.network,False,ovpnudp,False
184.170.241.94,phoenix407,us3,US West,US,us3.privacy.network,False,wg,False
154.47.20.36,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ikev2,False
154.47.20.1,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,meta,False
154.47.20.30,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ovpntcp,False
154.47.20.55,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,ovpnudp,False
154.47.20.31,tokyo403,japan,JP Tokyo,JP,japan.privacy.network,True,wg,False
37.19.197.245,newjersey424,us-newjersey,US East,US,us-newjersey.privacy.network,False,ikev2,False
37.19.197.219,newjersey424,us-newjersey,US East,US,us-newjersey.privacy.network,False,meta,False
37.19.197.224,newjersey424,us-newjersey,US East,US,us-newjersey.privacy.network,False,ovpntcp,False
37.19.197.224,newjersey424,us-newjersey,US East,US,us-newjersey.privacy.network,False,ovpnudp,False
37.19.197.231,newjersey424,us-newjersey,US East,US,us-newjersey.privacy.network,False,wg,False
156.146.57.139,singapore402,sg,Singapore,SG,sg.privacy.network,True,ikev2,False
156.146.57.102,singapore402,sg,Singapore,SG,sg.privacy.network,True,meta,False
156.146.57.122,singapore402,sg,Singapore,SG,sg.privacy.network,True,ovpntcp,False
156.146.57.123,singapore402,sg,Singapore,SG,sg.privacy.network,True,ovpnudp,False
156.146.57.131,singapore402,sg,Singapore,SG,sg.privacy.network,True,wg,False
95.181.235.154,saudiarabia404,saudiarabia,Saudi Arabia,SA,saudiarabia.privacy.network,True,ikev2,False
95.181.235.145,saudiarabia404,saudiarabia,Saudi Arabia,SA,saudiarabia.privacy.network,True,meta,False
95.181.235.146,saudiarabia404,saudiarabia,Saudi Arabia,SA,saudiarabia.privacy.network,True,ovpntcp,False
95.181.235.156,saudiarabia404,saudiarabia,Saudi Arabia,SA,saudiarabia.privacy.network,True,ovpnudp,False
95.181.235.158,saudiarabia404,saudiarabia,Saudi Arabia,SA,saudiarabia.privacy.network,True,wg,False
188.126.89.91,helsinki404,fi,FI Helsinki,FI,fi.privacy.network,True,ikev2,False
188.126.89.66,helsinki404,fi,FI Helsinki,FI,fi.privacy.network,True,meta,False
188.126.89.92,helsinki404,fi,FI Helsinki,FI,fi.privacy.network,True,ovpntcp,False
188.126.89.75,helsinki404,fi,FI Helsinki,FI,fi.privacy.network,True,ovpnudp,False
188.126.89.69,helsinki404,fi,FI Helsinki,FI,fi.privacy.network,True,wg,False
195.246.120.130,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ikev2,False
46.246.3.106,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,meta,False
195.246.120.112,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ovpntcp,False
195.246.120.123,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,ovpnudp,False
195.246.120.115,stockholm404,sweden,SE Stockholm,SE,sweden.privacy.network,True,wg,False
212.102.57.22,frankfurt405,de-frankfurt,DE Frankfurt,DE,de-frankfurt.privacy.network,True,ikev2,False
212.102.57.1,frankfurt405,de-frankfurt,DE Frankfurt,DE,de-frankfurt.privacy.network,True,meta,False
212.102.57.16,frankfurt405,de-frankfurt,DE Frankfurt,DE,de-frankfurt.privacy.network,True,ovpntcp,False
212.102.57.6,frankfurt405,de-frankfurt,DE Frankfurt,DE,de-frankfurt.privacy.network,True,ovpnudp,False
212.102.57.10,frankfurt405,de-frankfurt,DE Frankfurt,DE,de-frankfurt.privacy.network,True,wg,False
154.6.82.144,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ikev2,False
154.6.82.130,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,meta,False
154.6.82.143,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ovpntcp,False
154.6.82.134,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ovpnudp,False
154.6.82.134,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,wg,False
91.90.124.5,douglas403,man,Isle of Man,IM,man.privacy.network,True,ikev2,False
91.90.124.2,douglas403,man,Isle of Man,IM,man.privacy.network,True,meta,False
91.90.124.15,douglas403,man,Isle of Man,IM,man.privacy.network,True,ovpntcp,False
91.90.124.19,douglas403,man,Isle of Man,IM,man.privacy.network,True,ovpnudp,False
91.90.124.9,douglas403,man,Isle of Man,IM,man.privacy.network,True,wg,False
194.32.122.81,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ikev2,False
194.32.122.75,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,meta,False
194.32.122.82,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ovpntcp,False
194.32.122.88,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ovpnudp,False
194.32.122.87,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,wg,False
191.96.106.152,losangeles435,us_california,US California,US,us-california.privacy.network,False,ikev2,False
191.96.106.6,losangeles435,us_california,US California,US,us-california.privacy.network,False,meta,False
191.96.106.157,losangeles435,us_california,US California,US,us-california.privacy.network,False,ovpntcp,False
191.96.106.140,losangeles435,us_california,US California,US,us-california.privacy.network,False,ovpnudp,False
191.96.106.132,losangeles435,us_california,US California,US,us-california.privacy.network,False,wg,False
188.213.34.87,istanbul402,tr,Turkey,TR,tr.privacy.network,True,ikev2,False
188.213.34.82,istanbul402,tr,Turkey,TR,tr.privacy.network,True,meta,False
188.213.34.87,istanbul402,tr,Turkey,TR,tr.privacy.network,True,ovpntcp,False
188.213.34.92,istanbul402,tr,Turkey,TR,tr.privacy.network,True,ovpnudp,False
188.213.34.84,istanbul402,tr,Turkey,TR,tr.privacy.network,True,wg,False
154.6.12.49,pennsylvania402,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ikev2,False
154.6.12.28,pennsylvania402,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,meta,False
154.6.12.53,pennsylvania402,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpntcp,False
154.6.12.33,pennsylvania402,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpnudp,False
154.6.12.43,pennsylvania402,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,wg,False
102.129.152.92,miami419,us_florida,US Florida,US,us-florida.privacy.network,False,ikev2,False
102.129.152.4,miami419,us_florida,US Florida,US,us-florida.privacy.network,False,meta,False
102.129.152.78,miami419,us_florida,US Florida,US,us-florida.privacy.network,False,ovpntcp,False
102.129.152.96,miami419,us_florida,US Florida,US,us-florida.privacy.network,False,ovpnudp,False
102.129.152.99,miami419,us_florida,US Florida,US,us-florida.privacy.network,False,wg,False
179.61.240.5,newzealand403,nz,New Zealand,NZ,nz.privacy.network,True,ikev2,False
43.250.207.82,newzealand403,nz,New Zealand,NZ,nz.privacy.network,True,meta,False
179.61.240.44,newzealand403,nz,New Zealand,NZ,nz.privacy.network,True,ovpntcp,False
179.61.240.12,newzealand403,nz,New Zealand,NZ,nz.privacy.network,True,ovpnudp,False
179.61.240.26,newzealand403,nz,New Zealand,NZ,nz.privacy.network,True,wg,False
149.57.29.137,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ikev2,False
149.57.29.129,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,meta,False
149.57.29.132,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ovpntcp,False
149.57.29.131,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ovpnudp,False
149.57.29.158,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,wg,False
154.47.30.79,johannesburg410,za,South Africa,ZA,za.privacy.network,True,ikev2,False
154.47.30.65,johannesburg410,za,South Africa,ZA,za.privacy.network,True,meta,False
154.47.30.74,johannesburg410,za,South Africa,ZA,za.privacy.network,True,ovpntcp,False
154.47.30.77,johannesburg410,za,South Africa,ZA,za.privacy.network,True,ovpnudp,False
154.47.30.76,johannesburg410,za,South Africa,ZA,za.privacy.network,True,wg,False
193.56.252.215,dublin406,ireland,Ireland,IE,ireland.privacy.network,True,ikev2,False
193.56.252.210,dublin406,ireland,Ireland,IE,ireland.privacy.network,True,meta,False
193.56.252.222,dublin406,ireland,Ireland,IE,ireland.privacy.network,True,ovpntcp,False
193.56.252.217,dublin406,ireland,Ireland,IE,ireland.privacy.network,True,ovpnudp,False
193.56.252.216,dublin406,ireland,Ireland,IE,ireland.privacy.network,True,wg,False
156.146.46.67,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ikev2,False
156.146.46.65,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,meta,False
156.146.46.77,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpntcp,False
156.146.46.66,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpnudp,False
156.146.46.90,atlanta428,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,wg,False
195.146.4.84,athens403,gr,Greece,GR,gr.privacy.network,True,ikev2,False
195.146.4.70,athens403,gr,Greece,GR,gr.privacy.network,True,meta,False
195.146.4.85,athens403,gr,Greece,GR,gr.privacy.network,True,ovpntcp,False
195.146.4.73,athens403,gr,Greece,GR,gr.privacy.network,True,ovpnudp,False
195.146.4.85,athens403,gr,Greece,GR,gr.privacy.network,True,wg,False
188.241.80.49,china407,china,China,CN,china.privacy.network,True,ikev2,False
188.241.80.43,china407,china,China,CN,china.privacy.network,True,meta,False
188.241.80.44,china407,china,China,CN,china.privacy.network,True,ovpntcp,False
188.241.80.46,china407,china,China,CN,china.privacy.network,True,ovpnudp,False
188.241.80.52,china407,china,China,CN,china.privacy.network,True,wg,False
146.70.11.24,chile401,santiago,Chile,CL,santiago.privacy.network,True,ikev2,False
146.70.11.15,chile401,santiago,Chile,CL,santiago.privacy.network,True,meta,False
146.70.11.18,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpntcp,False
146.70.11.25,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpnudp,False
146.70.11.22,chile401,santiago,Chile,CL,santiago.privacy.network,True,wg,False
146.70.65.150,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ikev2,False
146.70.65.143,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,meta,False
146.70.65.147,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpntcp,False
146.70.65.151,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpnudp,False
146.70.65.146,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,wg,False
95.181.239.12,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ikev2,False
95.181.239.2,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,meta,False
95.181.239.7,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ovpntcp,False
95.181.239.10,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ovpnudp,False
95.181.239.9,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,wg,False
154.6.84.4,westvirginia401,us_west_virginia-pf,US West Virginia,US,us-west-virginia-pf.privacy.network,False,ikev2,False
154.6.84.2,westvirginia401,us_west_virginia-pf,US West Virginia,US,us-west-virginia-pf.privacy.network,False,meta,False
154.6.84.8,westvirginia401,us_west_virginia-pf,US West Virginia,US,us-west-virginia-pf.privacy.network,False,ovpntcp,False
154.6.84.20,westvirginia401,us_west_virginia-pf,US West Virginia,US,us-west-virginia-pf.privacy.network,False,ovpnudp,False
154.6.84.10,westvirginia401,us_west_virginia-pf,US West Virginia,US,us-west-virginia-pf.privacy.network,False,wg,False
196.245.54.159,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ikev2,False
196.245.54.145,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,meta,False
196.245.54.158,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ovpntcp,False
